Date,Opening,User,Rating_dif,winner
5/21/18,A00,1,230,0
5/21/18,A00,1,115,0
5/23/18,A00,1,158,0
5/23/18,A00,1,62,1
5/23/18,B21,1,69,1
5/23/18,A00,1,65,0
5/23/18,A00,1,43,1
5/23/18,C20,1,74,0
5/25/18,A40,1,5,0
5/25/18,A03,1,54,0
5/26/18,A30,1,40,1
5/26/18,C00,1,112,1
5/26/18,A40,1,15,1
5/26/18,C20,1,2,1
5/25/18,A00,1,154,1
5/27/18,A02,1,336,1
5/28/18,C25,1,53,0
5/28/18,C30,1,205,0
5/28/18,A40,1,221,0
5/28/18,D00,1,37,0
5/29/18,D00,1,325,0
5/30/18,D00,1,695,0
5/30/18,D00,1,720,0
5/30/18,D00,1,386,0
6/2/18,A00,1,145,1
6/2/18,C00,1,99,0
6/2/18,C00,1,132,0
5/31/18,D00,1,110,1
6/4/18,A45,1,60,1
6/4/18,C23,1,107,0
6/4/18,B00,1,16,0
6/4/18,D00,1,209,0
6/8/18,D11,1,150,0
6/8/18,A00,1,166,0
6/5/18,A40,1,12,1
6/8/18,D00,1,87,1
6/8/18,D00,1,154,1
6/8/18,B07,1,124,0
6/9/18,C20,1,400,0
6/10/18,A04,1,173,1
6/18/18,A00,1,104,0
6/18/18,A45,1,94,0
6/19/18,A01,1,65,1
6/20/18,A00,1,30,0
6/20/18,C00,1,16,1
6/21/18,A40,1,124,1
6/23/18,C41,1,121,0
6/24/18,A40,1,71,1
6/24/18,C41,1,101,1
7/25/18,B07,1,9,1
7/28/18,B01,1,11,1
7/28/18,D00,1,43,0
7/28/18,A07,1,170,1
7/31/18,A00,1,162,0
7/31/18,B00,1,256,1
8/1/18,A00,1,183,0
8/2/18,C40,1,49,1
8/2/18,B07,1,306,1
8/4/18,C00,1,154,0
8/3/18,D15,1,55,1
8/4/18,C41,1,226,1
8/4/18,A20,1,113,0
8/6/18,A40,1,12,1
8/5/18,D02,1,160,1
8/6/18,C20,1,196,1
8/7/18,A04,1,257,1
8/8/18,A04,1,277,1
8/10/18,C25,1,294,1
8/11/18,A04,1,276,0
8/13/18,A34,1,203,0
8/13/18,C20,1,224,1
8/14/18,A00,1,160,0
8/15/18,B00,1,183,1
8/15/18,C40,1,203,1
8/17/18,A00,1,221,1
8/18/18,C20,1,237,1
8/19/18,A00,1,252,1
8/20/18,C20,1,265,1
8/20/18,B00,1,230,0
8/22/18,A15,1,229,1
8/30/18,C00,1,277,1
9/1/18,A40,1,288,1
9/6/18,C40,1,53,0
9/6/18,B07,1,26,0
9/4/18,A00,1,268,0
9/6/18,B00,1,219,0
9/8/18,D00,1,304,1
9/10/18,A00,1,219,1
9/12/18,A00,1,228,1
9/13/18,B00,1,247,1
9/13/18,A00,1,264,1
9/16/18,B20,1,279,1
9/16/18,C23,1,293,1
9/18/18,B07,1,276,0
9/19/18,B00,1,27,0
9/19/18,C40,1,307,1
10/8/18,A02,1,191,0
10/28/18,A20,1,46,0
11/6/18,A40,1,436,1
11/8/18,A00,4,757,1
11/9/18,C20,1,757,1
11/11/18,B00,4,175,1
11/12/18,A00,1,15,0
11/11/18,C20,1,8,1
11/13/18,C00,1,318,1
11/30/18,B07,4,8,1
12/6/18,D00,1,247,0
1/3/19,B20,1,120,1
1/22/19,A00,1,100,0
2/12/19,B00,4,770,1
2/18/19,A00,1,137,1
2/19/19,A00,1,438,0
2/19/19,A00,1,443,0
2/19/19,A40,4,196,1
2/20/19,A00,1,130,0
2/20/19,A06,1,77,1
2/21/19,A45,4,133,1
2/22/19,A00,1,673,1
2/22/19,A40,1,175,1
2/20/19,A00,1,218,0
2/26/19,A45,4,216,1
4/9/19,C00,1,704,1
6/25/19,A00,1,50,0
6/26/19,B00,1,64,0
2/20/20,B00,1,220,0
2/20/20,C47,1,35,0
2/21/20,A00,1,234,0
1/4/21,A41,1,77,1
1/18/21,C25,1,652,1
1/19/21,B00,1,354,1
1/18/21,D06,1,152,0
1/19/21,D02,1,234,1
1/20/21,C20,1,255,1
1/22/21,D00,2,40,1
1/22/21,B07,1,123,1
1/23/21,D00,2,193,1
1/24/21,B07,1,191,1
1/27/21,A45,2,213,1
1/30/21,B07,1,152,1
2/2/21,A40,2,192,1
2/5/21,B07,1,220,1
2/8/21,A45,2,244,1
2/8/21,B07,1,268,1
2/11/21,A40,2,220,1
2/14/21,A46,1,251,1
2/15/21,A41,2,265,1
2/16/21,A00,1,262,1
2/18/21,A45,2,214,1
2/19/21,A00,1,228,1
2/20/21,A40,2,245,1
2/21/21,A00,1,256,1
2/21/21,A41,2,215,1
2/23/21,A00,1,232,1
2/24/21,A40,2,243,1
2/25/21,A41,1,254,1
2/26/21,D00,1,655,1
2/26/21,A40,2,263,1
2/27/21,B07,1,275,1
2/28/21,C20,1,18,0
3/8/21,A40,2,283,1
3/9/21,A00,1,248,1
3/10/21,D00,2,257,1
3/11/21,B07,1,269,1
3/13/21,A40,2,231,1
3/15/21,A00,1,241,1
3/16/21,A45,2,206,1
3/17/21,B07,1,219,1
3/19/21,A41,2,229,1
3/22/21,A00,1,239,1
3/23/21,A41,2,250,1
3/23/21,B07,1,258,1
3/25/21,A40,2,266,1
3/25/21,B07,1,276,1
3/28/21,A41,2,283,1
3/29/21,C50,1,442,1
3/30/21,B20,4,456,1
3/29/21,B07,1,297,1
3/31/21,C41,1,472,1
4/1/21,B20,4,483,1
3/31/21,D00,2,267,1
4/1/21,D11,1,474,1
4/2/21,C25,5,98,1
4/2/21,B07,1,151,1
4/3/21,C26,5,61,1
4/3/21,C26,1,313,1
4/2/21,B07,1,276,1
4/2/21,C10,4,342,1
4/4/21,A41,2,264,1
4/5/21,A00,1,274,1
4/7/21,D00,2,281,1
4/8/21,B08,1,288,1
4/9/21,D00,2,257,1
4/10/21,A10,1,264,1
4/10/21,D00,2,234,1
4/11/21,A00,1,241,1
4/12/21,D00,2,248,1
4/14/21,B07,1,262,1
4/22/21,D00,2,260,1
4/24/21,A00,1,267,1
4/29/21,A40,2,274,1
5/1/21,B07,1,281,1
4/24/21,D20,1,432,1
5/5/21,B23,3,374,1
5/14/21,D00,2,269,1
5/16/21,A41,1,276,1
5/17/21,A41,2,283,1
5/20/21,B07,1,290,1
5/21/21,A40,2,297,1
5/18/21,D20,1,384,1
5/23/21,B07,1,305,1
5/27/21,A41,2,311,1
6/4/21,A00,1,317,1
6/6/21,A41,2,323,1
6/6/21,A00,1,329,1
6/7/21,A41,2,335,1
6/9/21,E61,1,341,1
6/10/21,A41,2,346,1
6/11/21,B07,1,351,1
6/12/21,A41,2,356,1
6/13/21,E90,1,361,1
6/13/21,A45,2,365,1
6/17/21,B07,5,452,1
6/17/21,A00,1,453,1
5/24/21,B23,3,425,1
6/17/21,B00,5,464,1
6/18/21,D00,1,464,1
6/18/21,D00,1,425,1
6/24/21,B07,3,422,1
7/30/21,B23,5,458,1
8/1/21,A50,1,444,1
8/3/21,B07,5,444,1
8/5/21,B20,1,444,1
8/7/21,A04,5,444,1
8/9/21,A46,1,375,1
8/8/21,A45,1,436,1
8/13/21,A41,2,381,1
8/15/21,A46,1,387,1
8/14/21,A10,5,417,1
8/16/21,A45,2,336,1
8/17/21,B20,1,443,1
8/18/21,A00,1,344,1
7/9/21,A00,1,325,1
8/19/21,A41,2,327,1
8/20/21,B07,1,335,1
8/19/21,B07,5,456,1
8/22/21,A40,2,343,1
8/23/21,A45,1,449,1
8/25/21,A41,1,350,1
8/31/21,A40,2,356,1
8/30/21,A00,5,429,1
8/22/21,B07,3,327,1
9/15/21,B00,1,188,0
1/3/21,C23,2,800,1
1/3/21,C40,2,800,0
1/3/21,C42,2,154,1
1/4/21,B02,2,237,1
1/4/21,B27,2,236,0
1/4/21,C46,2,69,1
1/3/21,C26,2,800,1
1/4/21,C43,2,162,1
1/4/21,C44,2,800,1
1/4/21,C20,2,127,1
1/4/21,C25,2,0,1
1/4/21,C20,2,800,1
1/6/21,C40,2,46,1
1/7/21,B02,2,56,1
1/7/21,A00,2,224,0
1/7/21,B02,2,309,0
1/7/21,A00,2,56,1
1/7/21,B06,2,88,1
1/7/21,C34,2,3,0
1/7/21,A00,2,192,1
1/7/21,D00,2,204,1
1/7/21,B02,2,20,1
1/7/21,C22,2,20,1
1/7/21,B00,2,119,1
1/8/21,C42,2,81,1
1/8/21,D00,2,38,1
1/8/21,C47,2,58,0
1/7/21,B00,2,260,1
1/8/21,C20,2,52,1
1/8/21,C40,2,20,0
1/9/21,C46,2,3,1
1/9/21,C20,2,217,0
1/9/21,A20,2,126,0
1/9/21,B02,2,159,0
1/9/21,C20,2,4,1
1/9/21,A40,2,51,1
1/9/21,C20,2,129,1
1/9/21,C47,2,89,1
1/9/21,C47,2,76,0
1/9/21,B23,2,15,1
1/9/21,C42,2,100,1
1/10/21,C42,2,39,1
1/10/21,C42,2,63,1
1/10/21,C42,2,26,0
1/3/21,D00,2,530,1
1/4/21,C41,2,260,1
1/10/21,C20,2,40,0
1/10/21,D00,2,15,1
1/10/21,C41,2,113,1
1/12/21,C47,2,209,1
1/8/21,C42,2,324,1
1/13/21,C41,2,24,1
1/13/21,C20,2,80,0
1/13/21,B06,2,35,1
1/13/21,B00,2,4,0
1/13/21,C01,2,37,1
1/13/21,B23,2,13,0
1/14/21,C41,2,32,0
1/14/21,B21,2,24,0
1/14/21,A00,2,54,0
1/15/21,B20,2,41,1
1/15/21,C45,2,109,1
1/15/21,C41,2,69,0
1/15/21,D00,2,55,1
1/15/21,B20,2,40,0
1/12/21,B23,2,28,1
1/15/21,C26,2,1,0
1/16/21,A00,2,33,0
1/13/21,B23,2,289,1
1/16/21,C46,2,42,0
1/12/21,C65,2,267,1
1/16/21,A53,2,307,1
1/17/21,B23,2,62,1
1/17/21,B01,2,66,1
1/17/21,C00,2,29,0
1/17/21,A40,2,153,0
1/16/21,D00,2,38,0
1/18/21,B23,2,19,0
1/17/21,B00,2,353,1
1/18/21,B20,2,11,0
1/18/21,B20,2,60,0
1/18/21,B00,2,5,1
1/18/21,B00,2,19,0
1/18/21,A40,2,57,0
1/18/21,C20,2,65,1
1/18/21,A00,2,57,1
1/18/21,C46,2,40,0
1/18/21,C47,2,19,0
1/18/21,C21,2,31,0
1/18/21,A40,2,189,0
1/18/21,C40,2,20,1
1/18/21,B20,2,2,1
1/18/21,A40,2,11,0
1/18/21,B02,2,48,0
1/18/21,C00,2,59,0
1/19/21,C46,2,22,0
1/19/21,B02,2,3,1
1/19/21,A80,2,13,1
1/19/21,A40,2,1,1
1/19/21,B07,2,15,1
1/19/21,A40,2,11,1
1/19/21,D00,2,70,0
1/19/21,A40,2,11,1
1/19/21,D00,2,10,0
1/20/21,B07,2,28,1
1/20/21,A40,2,35,1
1/19/21,B23,2,264,1
1/20/21,B02,2,86,0
1/20/21,C20,2,51,0
1/20/21,C45,2,25,0
1/20/21,D00,2,10,1
1/20/21,A04,2,47,0
1/20/21,D00,2,71,1
1/20/21,D00,2,38,1
1/17/21,C50,2,76,1
1/20/21,B07,2,20,1
1/20/21,B07,2,30,0
1/20/21,A41,2,25,0
1/20/21,A41,2,105,1
1/20/21,D00,2,37,1
1/20/21,B07,2,23,1
1/20/21,A40,2,64,1
1/20/21,D00,2,46,0
1/20/21,B07,2,123,0
1/21/21,B07,2,47,0
1/21/21,A40,2,20,1
1/21/21,A45,2,37,0
1/21/21,B07,2,31,0
1/21/21,B07,2,11,0
1/21/21,B07,2,17,0
1/21/21,A80,2,29,0
1/21/21,D00,2,29,1
1/21/21,A00,2,4,1
1/21/21,A40,2,172,1
1/22/21,D00,2,40,1
1/22/21,B07,2,250,1
1/23/21,D00,2,20,0
1/23/21,B07,2,37,1
1/22/21,B07,1,123,1
1/22/21,A45,2,219,1
1/23/21,A40,2,280,1
1/24/21,D00,2,19,0
1/24/21,B07,2,35,0
1/24/21,D00,2,80,0
1/23/21,D00,2,193,1
1/24/21,D00,2,1,1
1/25/21,B07,2,4,1
1/25/21,B07,2,20,0
1/20/21,B08,2,85,0
1/26/21,D00,2,20,0
1/26/21,B07,2,54,1
1/26/21,B07,2,36,1
1/24/21,B07,1,191,1
1/27/21,D00,2,3,1
1/25/21,B07,2,273,1
1/27/21,B07,2,62,0
1/27/21,A40,2,53,0
1/27/21,D00,2,18,0
1/27/21,D00,2,55,1
1/27/21,A41,2,40,0
1/27/21,B07,2,45,1
1/27/21,C00,2,107,0
1/27/21,D00,2,40,1
1/27/21,A80,2,14,1
1/27/21,B07,2,13,1
1/28/21,D00,2,16,0
1/28/21,B07,2,27,0
1/23/21,B07,2,158,0
1/26/21,A40,2,233,1
1/29/21,D00,2,63,0
1/29/21,A40,2,91,1
1/30/21,D00,2,61,1
1/29/21,B07,2,240,1
1/27/21,A45,2,213,1
1/30/21,B07,2,3,1
1/30/21,B07,2,30,1
1/31/21,B07,2,92,0
1/31/21,D00,2,41,0
1/30/21,A40,2,265,1
2/1/21,D00,2,13,1
1/31/21,B07,2,278,1
1/30/21,B07,1,152,1
2/2/21,B07,2,41,0
2/2/21,D00,2,82,1
2/2/21,D00,2,244,1
2/3/21,A10,2,27,1
2/3/21,A40,2,5,1
2/3/21,B07,2,250,1
2/4/21,B07,2,60,0
2/2/21,A40,2,192,1
2/4/21,A40,2,263,1
2/6/21,A40,2,53,1
2/6/21,A41,2,32,1
2/6/21,B07,2,23,1
2/6/21,B07,2,23,1
2/6/21,A40,2,34,1
2/6/21,D00,2,7,0
2/6/21,B07,2,36,1
2/7/21,A40,2,22,0
2/5/21,B07,1,220,1
2/5/21,B07,2,281,1
2/8/21,A45,2,244,1
2/9/21,A45,2,28,1
1/29/21,D00,2,208,1
2/10/21,D00,2,17,1
2/10/21,B07,2,42,0
2/10/21,A10,2,4,1
2/10/21,B07,2,42,1
2/8/21,B07,1,268,1
2/11/21,B07,2,60,1
2/11/21,A40,2,25,0
2/11/21,A40,2,21,1
2/8/21,A40,2,299,1
2/11/21,B07,2,74,1
2/12/21,D00,2,20,0
2/11/21,B07,2,298,1
2/12/21,D00,2,4,0
2/12/21,B07,2,51,1
2/12/21,D00,2,2,0
2/12/21,A45,2,21,1
2/12/21,B07,2,23,0
2/13/21,D00,2,35,1
2/12/21,A40,2,299,1
2/13/21,A46,2,32,0
2/13/21,A41,2,21,1
2/11/21,A40,2,220,1
2/14/21,B08,2,23,1
2/14/21,D00,2,9,0
2/13/21,A40,2,71,1
2/14/21,B07,2,288,1
2/14/21,A40,2,48,0
2/14/21,D00,2,17,0
2/14/21,B07,2,8,0
2/14/21,A46,1,251,1
2/15/21,A40,2,67,1
2/15/21,A40,2,37,1
2/15/21,A41,2,265,1
2/15/21,D00,2,272,0
2/16/21,A04,2,31,0
2/16/21,A45,2,13,0
2/16/21,B07,2,286,1
2/17/21,B07,2,46,1
2/17/21,D00,2,61,1
2/18/21,B07,2,52,1
2/18/21,B07,2,46,0
2/18/21,D00,2,45,1
2/18/21,B07,2,15,1
2/18/21,D00,2,50,0
2/18/21,B07,2,18,0
2/18/21,B07,2,38,0
2/18/21,D00,2,97,0
2/18/21,B07,2,35,1
2/16/21,A00,1,262,1
2/17/21,D00,2,303,1
2/19/21,D00,2,31,0
2/19/21,A41,2,68,1
2/18/21,A45,2,214,1
2/20/21,B07,2,22,1
2/19/21,A00,1,228,1
2/20/21,A40,2,15,0
2/20/21,A10,2,37,0
2/18/21,A41,2,286,1
2/21/21,D00,2,4,1
2/21/21,D00,2,6,1
2/20/21,A40,2,245,1
2/21/21,C42,2,17,0
2/21/21,A41,2,70,1
2/21/21,D00,2,64,0
2/21/21,B07,2,35,1
2/21/21,B07,2,4,1
2/21/21,A40,2,59,1
2/21/21,D00,2,19,0
2/21/21,A00,1,256,1
2/22/21,A01,2,68,1
2/21/21,D00,2,282,1
2/21/21,A41,2,215,1
2/23/21,B07,2,273,1
2/24/21,B07,2,26,1
2/24/21,D00,2,5,1
2/23/21,A00,1,232,1
2/24/21,A40,2,243,1
2/25/21,A45,2,25,0
2/25/21,B07,2,19,0
2/25/21,B07,2,46,1
2/25/21,A45,2,0,0
2/25/21,A40,2,50,1
2/25/21,B07,2,21,0
2/25/21,D00,2,42,0
2/25/21,A41,1,254,1
2/26/21,D00,2,22,1
2/26/21,B07,2,53,0
2/27/21,B07,2,19,1
2/27/21,D00,2,124,0
2/27/21,A45,2,106,0
2/27/21,A40,2,37,1
2/27/21,B07,2,26,1
2/27/21,D00,2,63,0
2/26/21,A40,2,263,1
2/24/21,A40,2,296,1
2/27/21,B07,1,275,1
2/28/21,B06,2,288,1
3/1/21,A41,2,62,1
3/1/21,B07,2,12,1
3/2/21,A41,2,21,1
3/2/21,D00,2,301,1
3/4/21,A80,2,25,0
3/3/21,B07,2,272,0
3/4/21,A40,2,264,1
3/4/21,B07,2,30,0
3/4/21,A41,2,57,0
3/5/21,A40,2,5,1
3/4/21,B07,2,264,1
3/6/21,B07,2,94,0
3/6/21,A40,2,270,1
3/7/21,B07,2,12,1
3/8/21,D00,2,0,1
3/9/21,A45,2,50,1
3/8/21,A40,2,283,1
3/9/21,A00,2,19,0
3/8/21,B07,2,288,1
3/10/21,B07,2,73,1
3/10/21,A40,2,293,1
3/9/21,A00,1,248,1
3/11/21,A40,2,20,0
3/10/21,D00,2,257,1
3/11/21,B07,2,285,1
3/12/21,B07,2,28,1
3/12/21,D00,2,4,1
3/11/21,B07,1,269,1
3/13/21,A00,2,25,0
3/13/21,A40,2,324,0
3/13/21,A41,2,440,0
3/13/21,A40,2,506,0
3/13/21,B07,2,191,0
3/13/21,D00,2,91,0
3/13/21,D00,2,73,1
3/13/21,B07,2,84,0
3/13/21,A40,2,66,1
3/13/21,B07,2,8,1
3/13/21,B07,2,25,1
3/13/21,B07,2,83,1
3/13/21,A40,2,49,1
3/13/21,D00,2,32,0
3/13/21,A40,2,14,1
3/13/21,A41,2,7,1
3/13/21,A40,2,37,1
3/13/21,B07,2,64,1
3/13/21,A00,2,34,1
3/13/21,A40,2,2,1
3/13/21,A40,2,37,1
3/13/21,B07,2,52,0
3/13/21,B07,2,66,0
3/13/21,A41,2,97,0
3/14/21,A45,2,42,0
3/14/21,D00,2,10,1
3/14/21,D00,2,12,0
3/14/21,A41,2,7,1
3/14/21,B07,2,5,1
3/14/21,B08,2,60,0
3/14/21,B07,2,2,1
3/14/21,A45,2,28,1
3/14/21,B07,2,6,0
3/14/21,B07,2,41,0
3/14/21,B07,2,76,0
3/14/21,A40,2,52,1
3/14/21,A40,2,13,0
3/14/21,A40,2,8,1
3/14/21,A40,2,38,1
3/14/21,B07,2,21,0
3/14/21,A40,2,11,0
3/14/21,A80,2,104,1
3/14/21,B07,2,46,1
3/14/21,D00,2,12,0
3/14/21,B07,2,35,0
3/14/21,B07,2,30,0
3/14/21,B08,2,16,0
3/14/21,D00,2,8,0
3/14/21,B07,2,20,1
3/15/21,D00,2,15,1
3/15/21,D00,2,20,1
3/15/21,A41,2,7,0
3/15/21,D00,2,4,1
3/15/21,A45,2,4,1
3/15/21,B07,2,31,1
3/15/21,A40,2,1,1
3/15/21,B07,2,12,1
3/15/21,B07,2,14,1
3/15/21,B07,2,24,1
3/15/21,D00,2,93,1
3/15/21,D00,2,21,1
3/15/21,B07,2,84,0
3/15/21,D00,2,46,1
3/15/21,B07,2,40,1
3/15/21,D00,2,48,1
3/15/21,A40,2,5,1
3/15/21,A00,2,3,0
3/15/21,B07,2,5,0
3/15/21,B07,2,23,1
3/15/21,A40,2,37,1
3/15/21,B07,2,51,1
3/15/21,B07,2,27,1
3/15/21,B07,2,31,1
3/13/21,A40,2,231,1
3/15/21,A00,1,241,1
3/16/21,A45,2,206,1
3/17/21,A40,2,34,1
3/17/21,B07,2,42,0
3/17/21,A40,2,3,1
3/17/21,A40,2,37,0
3/17/21,A40,2,39,0
3/17/21,D00,2,35,0
3/17/21,A40,2,6,1
3/17/21,A00,2,42,1
3/17/21,B07,2,1,1
3/17/21,B07,2,28,0
3/17/21,A40,2,19,0
3/17/21,B07,2,31,1
3/17/21,B07,2,6,0
3/18/21,B07,2,23,1
3/18/21,A41,2,17,1
3/18/21,D00,2,17,1
3/18/21,A40,2,45,0
3/18/21,D00,2,6,0
3/18/21,B07,2,26,1
3/18/21,D00,2,10,1
3/18/21,A01,2,31,1
3/18/21,B07,2,26,0
3/18/21,A40,2,62,1
3/18/21,B07,2,29,1
3/18/21,A02,2,27,1
3/18/21,A43,2,41,0
3/18/21,D00,2,3,0
3/18/21,B07,2,22,1
3/18/21,A40,2,56,0
3/18/21,D00,2,14,0
3/18/21,A40,2,46,1
3/18/21,B07,2,11,1
3/18/21,A00,2,0,0
3/18/21,D00,2,25,1
3/18/21,A46,2,39,1
3/18/21,D00,2,21,0
3/18/21,A41,2,54,1
3/18/21,D00,2,68,1
3/18/21,B07,2,30,0
3/18/21,B07,2,41,1
3/18/21,D00,2,36,1
3/18/21,B08,2,55,0
3/18/21,D00,2,4,0
3/18/21,A41,2,12,1
3/15/21,A40,2,281,1
3/18/21,D00,2,10,1
3/18/21,A53,2,30,1
3/18/21,D00,2,19,0
3/18/21,D00,2,103,0
3/18/21,D00,2,30,0
3/18/21,A10,2,62,1
3/18/21,B07,2,37,0
3/18/21,B07,2,0,1
3/18/21,D00,2,1,1
3/18/21,A00,2,52,0
3/18/21,B07,2,37,1
3/18/21,D00,2,51,1
3/18/21,A00,2,26,1
3/18/21,D00,2,78,1
3/19/21,D00,2,19,1
3/19/21,A40,2,31,0
3/19/21,A40,2,47,0
3/19/21,B07,2,23,1
3/19/21,A02,2,8,0
3/19/21,D00,2,15,1
3/19/21,B07,2,7,1
3/19/21,A41,2,79,1
3/19/21,B07,2,33,1
3/19/21,A45,2,15,0
3/19/21,A40,2,51,0
3/19/21,B07,2,32,1
3/19/21,A00,2,14,1
3/17/21,B07,1,219,1
3/20/21,B07,2,21,0
3/20/21,A45,2,23,0
3/20/21,B07,2,52,1
3/20/21,D00,2,23,0
3/20/21,D00,2,30,0
3/19/21,A41,2,229,1
3/22/21,B07,2,13,1
3/22/21,A41,2,35,0
3/22/21,A00,1,239,1
3/22/21,B07,2,290,1
3/23/21,B07,2,58,1
3/23/21,D00,2,29,1
3/23/21,A41,2,250,1
3/23/21,B07,2,18,1
3/23/21,D00,2,34,1
3/23/21,B07,2,55,0
3/23/21,D00,2,25,1
3/23/21,B07,2,31,0
3/23/21,D00,2,29,1
3/23/21,B07,1,258,1
3/25/21,D00,2,54,1
3/25/21,B07,2,19,0
3/25/21,D00,2,13,0
3/25/21,A45,2,4,0
3/25/21,B07,2,17,0
3/25/21,A40,2,266,1
3/25/21,B07,2,7,0
3/25/21,D00,2,14,0
3/25/21,A02,2,4,0
3/26/21,A40,2,20,1
3/26/21,B07,2,28,0
3/26/21,B07,2,37,0
3/25/21,B07,2,284,1
3/25/21,B07,1,276,1
3/28/21,D00,2,60,0
3/28/21,B07,2,52,0
3/28/21,A41,2,283,1
3/28/21,A40,2,289,1
3/30/21,A40,2,27,1
3/29/21,B07,1,297,1
4/1/21,D00,2,49,0
4/1/21,A40,2,107,1
4/1/21,B07,2,27,1
4/1/21,A40,2,41,0
4/1/21,B07,2,23,1
4/1/21,A45,2,5,1
4/1/21,A10,2,11,1
4/1/21,A45,2,5,0
4/1/21,A10,2,21,0
3/31/21,D00,2,267,1
4/3/21,B07,2,37,0
4/2/21,B07,1,276,1
4/4/21,A41,2,264,1
4/5/21,B07,2,51,1
4/5/21,D00,2,24,1
4/5/21,D00,2,29,1
4/5/21,A43,2,24,1
4/5/21,A40,2,29,1
4/5/21,A46,2,57,1
4/5/21,A40,2,35,0
4/5/21,D00,2,50,1
4/5/21,B07,2,36,1
4/5/21,B07,2,11,1
4/5/21,B08,2,19,1
4/5/21,D00,2,50,0
4/5/21,B07,2,15,1
4/5/21,B07,2,51,0
4/5/21,D00,2,65,0
4/7/21,A40,2,59,0
4/7/21,D00,2,15,1
3/31/21,B07,2,290,1
4/5/21,A00,1,274,1
4/8/21,B07,2,99,1
4/8/21,A45,2,34,0
4/8/21,D00,2,2,1
4/8/21,A00,2,41,1
4/8/21,B07,2,10,1
4/8/21,D00,2,6,1
4/8/21,A00,2,24,0
4/7/21,D00,2,281,1
4/8/21,B08,1,288,1
4/9/21,B07,2,6,0
4/10/21,A40,2,50,1
4/10/21,A40,2,57,0
4/10/21,A41,2,110,0
4/10/21,B07,2,31,1
4/10/21,B07,2,5,1
4/9/21,D00,2,257,1
4/10/21,A10,1,264,1
4/10/21,B07,2,10,0
4/10/21,D00,2,6,0
4/10/21,B07,2,22,0
4/10/21,A40,2,4,0
4/10/21,D00,2,8,0
4/10/21,A00,2,57,1
4/10/21,B07,2,85,1
4/10/21,D00,2,234,1
4/11/21,D00,2,4,0
4/11/21,D00,2,4,1
4/11/21,D00,2,30,0
4/11/21,B07,2,12,0
4/11/21,A40,2,28,1
4/11/21,B07,2,10,0
4/11/21,A00,1,241,1
4/12/21,B07,2,14,1
4/12/21,D00,2,183,1
4/13/21,A40,2,24,0
4/12/21,D00,2,248,1
4/9/21,B07,2,60,1
4/15/21,B07,2,27,0
4/15/21,B07,2,36,1
4/15/21,A40,2,22,0
4/15/21,A41,2,49,0
4/15/21,D00,2,32,1
4/15/21,C42,2,30,0
4/14/21,B07,1,262,1
4/16/21,A41,2,9,1
4/16/21,C42,2,19,1
4/16/21,D00,2,19,0
4/16/21,C42,2,1,0
4/16/21,D00,2,81,1
4/16/21,A40,2,7,0
4/16/21,C20,2,16,1
4/16/21,C20,2,37,1
4/16/21,A40,2,51,1
4/16/21,A41,2,15,1
4/16/21,D00,2,24,0
4/16/21,B07,2,11,1
4/16/21,A45,2,27,0
4/17/21,D00,2,25,0
4/17/21,A46,2,11,0
4/17/21,B07,2,12,0
4/17/21,D00,2,38,0
4/17/21,B07,2,9,1
4/17/21,D00,2,17,1
4/17/21,B07,2,41,1
4/17/21,D00,2,4,0
4/17/21,B07,2,34,1
4/18/21,A40,2,56,1
4/18/21,C34,2,38,0
4/18/21,A00,2,50,0
4/18/21,A00,2,29,1
4/19/21,A41,2,45,0
4/19/21,D00,2,4,1
4/19/21,A53,2,7,0
